nodeid,rdtimestamp,rssi,snr
milesight-02,1744580700,-83.0,8.1
tinovi-01,1744580700,-80.5,9.9
tinovi-02,1744580700,-72.5,7.6
tinovi-03,1744580700,-86.0,8.8
tinovi-05,1744580700,-78.5,8.8
tinovi-06,1744580700,-80.5,8.8
milesight-01,1744581600,-79.0,9.5
milesight-02,1744581600,-85.0,9.5
tinovi-01,1744581600,-81.0,7.8
tinovi-02,1744581600,-71.0,9.0
tinovi-03,1744581600,-87.0,8.4
tinovi-05,1744581600,-77.0,9.5
tinovi-06,1744581600,-83.0,10.3
milesight-01,1744582500,-78.0,9.4
milesight-02,1744582500,-87.0,9.0
tinovi-01,1744582500,-81.0,9.5
tinovi-02,1744582500,-72.0,8.6
tinovi-03,1744582500,-86.0,9.3
tinovi-05,1744582500,-78.0,10.3
tinovi-06,1744582500,-80.5,8.0
milesight-01,1744583400,-80.0,9.5
milesight-02,1744583400,-91.0,9.5
tinovi-01,1744583400,-83.0,9.5
tinovi-02,1744583400,-71.0,9.5
tinovi-03,1744583400,-85.0,8.4
tinovi-05,1744583400,-77.0,8.3
tinovi-06,1744583400,-78.0,8.5
milesight-01,1744584300,-77.0,8.3
milesight-02,1744584300,-89.0,9.6
tinovi-01,1744584300,-81.0,9.1
tinovi-02,1744584300,-72.0,9.3
tinovi-03,1744584300,-85.0,9.5
tinovi-05,1744584300,-78.0,9.4
tinovi-06,1744584300,-79.0,8.0
milesight-01,1744585200,-78.0,10.0
milesight-02,1744585200,-84.0,9.8
tinovi-01,1744585200,-81.0,9.5
tinovi-02,1744585200,-73.0,9.6
tinovi-03,1744585200,-87.0,9.5
tinovi-05,1744585200,-79.0,7.8
tinovi-06,1744585200,-83.0,10.3
milesight-01,1744586100,-79.0,8.4
milesight-02,1744586100,-88.5,8.8
tinovi-01,1744586100,-80.0,8.6
tinovi-02,1744586100,-71.0,7.0
tinovi-03,1744586100,-89.0,7.5
tinovi-05,1744586100,-79.0,10.3
tinovi-06,1744586100,-81.0,8.5
milesight-01,1744587000,-80.0,9.0
milesight-02,1744587000,-90.0,8.0
tinovi-01,1744587000,-80.0,9.0
tinovi-02,1744587000,-72.5,9.4
tinovi-03,1744587000,-86.5,9.6
tinovi-05,1744587000,-79.0,9.8
tinovi-06,1744587000,-83.0,7.5
milesight-01,1744587900,-80.5,9.8
milesight-02,1744587900,-87.0,9.1
tinovi-01,1744587900,-82.0,9.6
tinovi-02,1744587900,-72.0,7.5
tinovi-03,1744587900,-86.0,7.3
tinovi-05,1744587900,-77.5,8.8
tinovi-06,1744587900,-80.0,8.9
milesight-01,1744588800,-80.0,10.3
milesight-02,1744588800,-77.0,9.3
tinovi-01,1744588800,-81.0,11.0
tinovi-02,1744588800,-72.0,9.3
tinovi-03,1744588800,-89.5,9.1
tinovi-05,1744588800,-80.0,10.0
tinovi-06,1744588800,-80.0,7.0
milesight-01,1744589700,-81.5,10.0
milesight-02,1744589700,-86.5,7.1
tinovi-01,1744589700,-80.5,8.4
tinovi-02,1744589700,-72.0,8.5
tinovi-03,1744589700,-93.0,9.3
tinovi-05,1744589700,-77.5,7.8
tinovi-06,1744589700,-80.0,8.9
milesight-01,1744590600,-83.0,9.5
milesight-02,1744590600,-82.0,8.8
tinovi-01,1744590600,-81.0,9.3
tinovi-02,1744590600,-72.0,8.4
tinovi-03,1744590600,-91.5,7.3
tinovi-05,1744590600,-78.0,9.0
tinovi-06,1744590600,-84.0,9.5
milesight-01,1744591500,-81.0,10.3
milesight-02,1744591500,-81.0,9.1
tinovi-01,1744591500,-80.5,9.1
tinovi-02,1744591500,-73.0,9.8
tinovi-05,1744591500,-79.5,10.0
tinovi-06,1744591500,-84.0,8.5
milesight-01,1744592400,-77.0,9.3
milesight-02,1744592400,-77.0,9.3
tinovi-01,1744592400,-83.0,11.0
tinovi-02,1744592400,-72.0,9.1
tinovi-03,1744592400,-87.0,8.8
tinovi-05,1744592400,-78.0,9.8
tinovi-06,1744592400,-83.0,9.8
milesight-01,1744593300,-81.0,9.6
milesight-02,1744593300,-83.5,9.1
tinovi-01,1744593300,-79.5,9.0
tinovi-02,1744593300,-71.0,9.5
tinovi-03,1744593300,-88.0,8.3
tinovi-05,1744593300,-79.0,9.1
tinovi-06,1744593300,-81.0,9.1
milesight-01,1744594200,-80.0,7.5
milesight-02,1744594200,-85.0,9.3
tinovi-01,1744594200,-81.0,8.0
tinovi-02,1744594200,-74.0,9.5
tinovi-03,1744594200,-90.0,9.0
tinovi-05,1744594200,-79.0,9.5
tinovi-06,1744594200,-81.0,9.3
milesight-01,1744595100,-78.5,9.3
milesight-02,1744595100,-86.0,9.4
tinovi-01,1744595100,-81.0,9.6
tinovi-02,1744595100,-74.0,10.3
tinovi-03,1744595100,-93.0,9.4
tinovi-05,1744595100,-76.5,8.6
tinovi-06,1744595100,-83.0,9.3
milesight-01,1744596000,-75.0,8.0
milesight-02,1744596000,-77.0,7.8
tinovi-01,1744596000,-81.0,8.3
tinovi-02,1744596000,-73.5,8.4
tinovi-03,1744596000,-93.0,6.3
tinovi-05,1744596000,-79.0,9.8
tinovi-06,1744596000,-81.0,8.8
milesight-01,1744596900,-81.5,10.6
milesight-02,1744596900,-85.0,10.1
tinovi-01,1744596900,-81.5,9.5
tinovi-02,1744596900,-73.0,10.8
tinovi-03,1744596900,-89.0,10.1
tinovi-05,1744596900,-79.5,9.9
tinovi-06,1744596900,-82.5,8.1
milesight-01,1744597800,-80.0,9.5
milesight-02,1744597800,-89.0,7.5
tinovi-01,1744597800,-81.0,9.5
tinovi-02,1744597800,-73.0,8.8
tinovi-03,1744597800,-87.0,7.3
tinovi-05,1744597800,-78.0,7.8
tinovi-06,1744597800,-80.0,8.3
milesight-01,1744598700,-77.5,8.5
milesight-02,1744598700,-85.5,9.4
tinovi-01,1744598700,-80.0,8.8
tinovi-02,1744598700,-74.0,9.5
tinovi-03,1744598700,-89.0,9.1
tinovi-05,1744598700,-79.0,9.5
tinovi-06,1744598700,-82.0,8.1
milesight-01,1744599600,-79.0,7.5
milesight-02,1744599600,-79.0,9.8
tinovi-01,1744599600,-83.0,9.5
tinovi-02,1744599600,-74.5,9.6
tinovi-03,1744599600,-92.0,9.0
tinovi-05,1744599600,-79.0,7.3
tinovi-06,1744599600,-80.0,10.3
milesight-01,1744600500,-79.0,8.5
milesight-02,1744600500,-81.0,9.1
tinovi-01,1744600500,-79.5,8.5
tinovi-02,1744600500,-72.0,7.3
tinovi-03,1744600500,-90.0,7.6
tinovi-05,1744600500,-80.0,10.0
tinovi-06,1744600500,-83.5,9.1
milesight-01,1744601400,-78.0,9.8
milesight-02,1744601400,-87.0,9.5
tinovi-01,1744601400,-80.0,9.3
tinovi-02,1744601400,-72.0,9.1
tinovi-03,1744601400,-89.0,9.0
tinovi-05,1744601400,-80.0,10.0
tinovi-06,1744601400,-84.0,7.5
milesight-01,1744602300,-79.0,9.0
milesight-02,1744602300,-86.0,9.6
tinovi-01,1744602300,-82.0,9.0
tinovi-02,1744602300,-70.0,6.8
tinovi-03,1744602300,-86.5,8.5
tinovi-05,1744602300,-77.5,8.4
tinovi-06,1744602300,-81.0,9.6
milesight-01,1744603200,-78.0,8.3
tinovi-01,1744603200,-81.0,10.8
tinovi-02,1744603200,-72.0,9.1
tinovi-03,1744603200,-87.0,9.0
tinovi-05,1744603200,-79.0,9.0
tinovi-06,1744603200,-81.0,7.0
milesight-01,1744604100,-79.0,9.3
milesight-02,1744604100,-79.0,8.8
tinovi-01,1744604100,-81.0,8.1
tinovi-02,1744604100,-74.0,8.8
tinovi-03,1744604100,-90.0,8.9
tinovi-05,1744604100,-78.5,8.5
tinovi-06,1744604100,-82.0,9.6
milesight-01,1744605000,-83.0,10.5
milesight-02,1744605000,-86.0,7.8
tinovi-01,1744605000,-81.0,10.8
tinovi-02,1744605000,-71.5,8.1
tinovi-03,1744605000,-90.0,9.3
tinovi-05,1744605000,-77.0,9.8
tinovi-06,1744605000,-83.0,9.5
milesight-01,1744605900,-81.0,9.3
milesight-02,1744605900,-89.0,10.0
tinovi-01,1744605900,-80.5,8.8
tinovi-02,1744605900,-73.0,9.3
tinovi-03,1744605900,-89.0,8.1
tinovi-05,1744605900,-79.5,9.5
tinovi-06,1744605900,-82.5,8.1
milesight-01,1744606800,-80.0,9.8
milesight-02,1744606800,-79.0,9.5
tinovi-01,1744606800,-79.0,9.3
tinovi-02,1744606800,-71.0,8.5
tinovi-03,1744606800,-86.0,9.0
tinovi-05,1744606800,-79.0,10.5
tinovi-06,1744606800,-81.0,9.8
milesight-01,1744607700,-79.5,10.1
milesight-02,1744607700,-80.0,9.4
tinovi-01,1744607700,-81.0,9.9
tinovi-02,1744607700,-72.0,9.5
tinovi-03,1744607700,-85.5,7.9
tinovi-05,1744607700,-79.5,9.3
tinovi-06,1744607700,-80.0,7.6
milesight-01,1744608600,-80.0,9.0
milesight-02,1744608600,-87.0,9.3
tinovi-01,1744608600,-83.0,7.8
tinovi-02,1744608600,-74.0,9.5
tinovi-03,1744608600,-87.0,8.5
tinovi-05,1744608600,-79.0,9.3
tinovi-06,1744608600,-79.0,8.5
milesight-01,1744609500,-81.0,8.9
milesight-02,1744609500,-77.5,8.6
tinovi-01,1744609500,-83.0,9.9
tinovi-02,1744609500,-72.0,8.8
tinovi-03,1744609500,-88.0,8.8
tinovi-05,1744609500,-78.5,8.9
tinovi-06,1744609500,-83.5,9.6
milesight-01,1744610400,-78.0,9.5
milesight-02,1744610400,-86.0,9.8
tinovi-01,1744610400,-83.0,7.5
tinovi-02,1744610400,-73.0,8.1
tinovi-03,1744610400,-92.0,6.8
tinovi-05,1744610400,-80.0,10.3
tinovi-06,1744610400,-83.0,9.5
milesight-01,1744611300,-78.5,9.9
milesight-02,1744611300,-76.0,9.8
tinovi-01,1744611300,-84.5,9.8
tinovi-02,1744611300,-73.0,10.3
tinovi-03,1744611300,-87.0,8.9
tinovi-05,1744611300,-78.5,9.6
tinovi-06,1744611300,-82.0,8.4
milesight-01,1744612200,-79.0,8.8
milesight-02,1744612200,-76.0,9.3
tinovi-01,1744612200,-83.0,8.8
tinovi-02,1744612200,-72.5,8.4
tinovi-03,1744612200,-87.0,6.5
tinovi-05,1744612200,-77.0,8.0
tinovi-06,1744612200,-80.0,9.0
milesight-01,1744613100,-80.0,9.3
milesight-02,1744613100,-87.0,8.8
tinovi-01,1744613100,-80.5,8.4
tinovi-02,1744613100,-75.0,9.3
tinovi-03,1744613100,-88.0,9.4
tinovi-05,1744613100,-79.5,9.9
tinovi-06,1744613100,-80.0,8.1
milesight-01,1744614000,-83.0,10.3
milesight-02,1744614000,-83.0,9.0
tinovi-01,1744614000,-81.0,9.3
tinovi-02,1744614000,-73.5,9.6
tinovi-03,1744614000,-90.0,9.8
tinovi-05,1744614000,-78.0,7.8
tinovi-06,1744614000,-81.0,8.5
milesight-01,1744614900,-76.5,8.6
milesight-02,1744614900,-77.0,10.3
tinovi-01,1744614900,-80.5,8.3
tinovi-02,1744614900,-74.0,7.3
tinovi-03,1744614900,-90.0,8.1
tinovi-05,1744614900,-79.0,9.8
tinovi-06,1744614900,-81.5,8.9
milesight-01,1744615800,-81.0,9.5
milesight-02,1744615800,-80.0,9.3
tinovi-01,1744615800,-83.0,10.5
tinovi-02,1744615800,-72.5,9.4
tinovi-03,1744615800,-87.0,9.5
tinovi-05,1744615800,-78.0,9.5
tinovi-06,1744615800,-79.0,6.8
milesight-01,1744616700,-76.5,8.1
milesight-02,1744616700,-87.0,8.5
tinovi-01,1744616700,-82.0,9.6
tinovi-02,1744616700,-73.0,7.3
tinovi-03,1744616700,-85.5,8.0
tinovi-05,1744616700,-79.0,8.9
tinovi-06,1744616700,-81.0,9.9
milesight-01,1744617600,-80.0,10.3
milesight-02,1744617600,-89.0,10.0
tinovi-01,1744617600,-81.0,10.0
tinovi-02,1744617600,-73.0,9.5
tinovi-03,1744617600,-84.0,8.8
tinovi-05,1744617600,-80.0,10.3
tinovi-06,1744617600,-79.0,6.8
milesight-01,1744618500,-76.5,9.5
milesight-02,1744618500,-76.0,9.8
tinovi-01,1744618500,-85.0,7.8
tinovi-02,1744618500,-72.0,9.0
tinovi-03,1744618500,-90.0,9.6
tinovi-05,1744618500,-79.5,8.0
tinovi-06,1744618500,-82.0,9.1
milesight-01,1744619400,-79.0,10.0
milesight-02,1744619400,-80.0,9.3
tinovi-01,1744619400,-83.0,10.1
tinovi-02,1744619400,-74.5,8.6
tinovi-03,1744619400,-89.0,9.5
tinovi-05,1744619400,-77.0,9.8
tinovi-06,1744619400,-81.0,8.8
milesight-01,1744620300,-79.5,8.5
milesight-02,1744620300,-80.0,8.6
tinovi-01,1744620300,-83.0,8.0
tinovi-02,1744620300,-72.0,9.8
tinovi-03,1744620300,-89.0,9.0
tinovi-05,1744620300,-79.5,9.4
tinovi-06,1744620300,-82.0,8.8
milesight-01,1744621200,-80.0,9.0
milesight-02,1744621200,-90.0,5.5
tinovi-01,1744621200,-82.0,9.5
tinovi-02,1744621200,-70.5,8.3
tinovi-03,1744621200,-87.0,9.8
tinovi-05,1744621200,-77.0,10.3
tinovi-06,1744621200,-81.0,9.8
milesight-01,1744622100,-78.0,9.3
milesight-02,1744622100,-76.0,10.1
tinovi-01,1744622100,-91.0,9.8
tinovi-02,1744622100,-69.0,8.5
tinovi-03,1744622100,-83.0,8.3
tinovi-05,1744622100,-78.0,7.0
tinovi-06,1744622100,-80.0,10.0
milesight-01,1744623000,-80.0,10.3
milesight-02,1744623000,-79.0,9.3
tinovi-01,1744623000,-82.0,8.5
tinovi-02,1744623000,-74.5,9.8
tinovi-03,1744623000,-87.0,8.8
tinovi-05,1744623000,-78.0,9.8
tinovi-06,1744623000,-80.5,8.4
milesight-01,1744623900,-79.5,10.3
milesight-02,1744623900,-83.0,8.5
tinovi-01,1744623900,-81.0,10.0
tinovi-02,1744623900,-73.0,9.5
tinovi-03,1744623900,-89.0,9.5
tinovi-05,1744623900,-79.0,8.0
tinovi-06,1744623900,-84.0,9.3
milesight-01,1744624800,-78.0,9.8
milesight-02,1744624800,-97.0,9.8
tinovi-01,1744624800,-81.0,9.0
tinovi-02,1744624800,-74.0,8.5
tinovi-03,1744624800,-91.0,7.5
tinovi-05,1744624800,-77.0,9.8
tinovi-06,1744624800,-82.5,9.6
milesight-01,1744625700,-76.5,8.5
milesight-02,1744625700,-76.0,9.3
tinovi-01,1744625700,-81.0,8.8
tinovi-02,1744625700,-73.0,9.8
tinovi-03,1744625700,-86.0,9.0
tinovi-05,1744625700,-80.0,9.0
tinovi-06,1744625700,-81.0,6.8
milesight-01,1744626600,-79.0,9.3
milesight-02,1744626600,-79.0,9.0
tinovi-01,1744626600,-84.5,9.4
tinovi-02,1744626600,-71.5,8.6
tinovi-03,1744626600,-87.0,7.3
tinovi-05,1744626600,-79.0,9.8
tinovi-06,1744626600,-80.0,9.5
milesight-01,1744627500,-77.5,8.9
milesight-02,1744627500,-81.5,8.8
tinovi-01,1744627500,-86.0,10.5
tinovi-02,1744627500,-72.0,8.8
tinovi-03,1744627500,-86.0,8.9
tinovi-05,1744627500,-81.0,10.3
tinovi-06,1744627500,-81.0,7.5
milesight-02,1744628400,-75.0,7.3
tinovi-01,1744628400,-80.5,8.3
tinovi-02,1744628400,-74.0,9.3
tinovi-03,1744628400,-91.0,9.3
tinovi-05,1744628400,-78.0,9.0
tinovi-06,1744628400,-80.5,8.8
milesight-01,1744629300,-76.5,9.5
milesight-02,1744629300,-76.5,10.0
tinovi-01,1744629300,-78.0,9.8
tinovi-02,1744629300,-74.0,7.0
tinovi-03,1744629300,-89.0,8.0
tinovi-05,1744629300,-77.0,9.3
tinovi-06,1744629300,-83.0,8.5
milesight-01,1744630200,-79.0,9.5
milesight-02,1744630200,-81.0,9.3
tinovi-01,1744630200,-85.0,8.6
tinovi-02,1744630200,-74.0,9.3
tinovi-03,1744630200,-87.0,9.8
tinovi-05,1744630200,-79.5,10.0
tinovi-06,1744630200,-82.5,7.6
milesight-01,1744631100,-77.0,9.0
milesight-02,1744631100,-81.0,10.3
tinovi-01,1744631100,-86.0,9.0
tinovi-02,1744631100,-71.5,8.4
tinovi-03,1744631100,-86.0,8.4
tinovi-05,1744631100,-79.0,9.5
tinovi-06,1744631100,-81.0,9.8
milesight-01,1744632000,-79.0,9.8
milesight-02,1744632000,-75.0,7.5
tinovi-01,1744632000,-82.0,9.8
tinovi-02,1744632000,-71.0,9.3
tinovi-03,1744632000,-83.0,9.3
tinovi-05,1744632000,-79.0,9.5
tinovi-06,1744632000,-78.5,7.9
milesight-01,1744632900,-74.5,9.0
milesight-02,1744632900,-90.0,8.3
tinovi-01,1744632900,-83.0,7.8
tinovi-02,1744632900,-73.0,9.6
tinovi-03,1744632900,-88.5,9.3
tinovi-05,1744632900,-80.0,10.3
tinovi-06,1744632900,-81.0,9.3
milesight-01,1744633800,-78.0,10.3
milesight-02,1744633800,-83.0,9.8
tinovi-01,1744633800,-81.0,9.8
tinovi-02,1744633800,-69.0,9.3
tinovi-03,1744633800,-91.0,8.8
tinovi-05,1744633800,-78.0,9.0
tinovi-06,1744633800,-81.5,9.1
milesight-01,1744634700,-78.0,8.4
milesight-02,1744634700,-80.5,8.5
tinovi-01,1744634700,-79.0,7.8
tinovi-02,1744634700,-72.0,9.0
tinovi-03,1744634700,-89.0,8.5
tinovi-05,1744634700,-79.0,8.8
tinovi-06,1744634700,-83.0,9.0
milesight-01,1744635600,-79.0,7.0
milesight-02,1744635600,-81.0,7.5
tinovi-01,1744635600,-83.5,10.1
tinovi-02,1744635600,-72.0,9.5
tinovi-03,1744635600,-84.0,9.3
tinovi-05,1744635600,-79.0,9.9
tinovi-06,1744635600,-82.0,8.3
milesight-01,1744636500,-78.0,9.5
milesight-02,1744636500,-78.5,9.5
tinovi-01,1744636500,-83.0,9.3
tinovi-02,1744636500,-71.0,8.9
tinovi-03,1744636500,-87.0,8.4
tinovi-05,1744636500,-79.0,8.0
tinovi-06,1744636500,-80.0,9.0
milesight-01,1744637400,-77.0,9.5
milesight-02,1744637400,-74.0,6.8
tinovi-01,1744637400,-83.0,8.5
tinovi-02,1744637400,-73.0,9.3
tinovi-03,1744637400,-89.0,8.5
tinovi-05,1744637400,-79.5,9.9
tinovi-06,1744637400,-80.5,8.0
milesight-01,1744638300,-78.0,9.6
milesight-02,1744638300,-85.0,9.9
tinovi-01,1744638300,-82.0,8.8
tinovi-02,1744638300,-73.5,9.8
tinovi-03,1744638300,-91.0,9.3
tinovi-05,1744638300,-79.0,7.8
tinovi-06,1744638300,-81.0,9.8
milesight-01,1744639200,-83.0,10.3
milesight-02,1744639200,-80.0,10.5
tinovi-01,1744639200,-84.0,8.3
tinovi-02,1744639200,-74.0,7.5
tinovi-03,1744639200,-89.0,7.9
tinovi-05,1744639200,-79.5,9.8
tinovi-06,1744639200,-80.5,8.6
milesight-01,1744640100,-78.5,9.6
milesight-02,1744640100,-80.0,9.1
tinovi-01,1744640100,-86.0,9.3
tinovi-02,1744640100,-74.0,9.5
tinovi-03,1744640100,-89.0,8.8
tinovi-05,1744640100,-78.0,9.3
tinovi-06,1744640100,-84.0,7.0
milesight-01,1744641000,-81.0,10.3
milesight-02,1744641000,-74.0,8.3
tinovi-01,1744641000,-84.5,9.5
tinovi-02,1744641000,-73.0,7.5
tinovi-03,1744641000,-90.0,8.5
tinovi-05,1744641000,-79.5,8.1
tinovi-06,1744641000,-80.5,9.6
milesight-01,1744641900,-79.5,9.8
milesight-02,1744641900,-76.0,9.5
tinovi-01,1744641900,-81.0,8.8
tinovi-02,1744641900,-73.5,9.3
tinovi-03,1744641900,-91.0,8.3
tinovi-05,1744641900,-81.0,10.0
tinovi-06,1744641900,-81.0,7.5
milesight-01,1744642800,-80.0,7.5
milesight-02,1744642800,-81.0,7.8
tinovi-01,1744642800,-83.0,8.6
tinovi-02,1744642800,-75.0,10.8
tinovi-03,1744642800,-91.5,9.0
tinovi-05,1744642800,-79.0,9.3
tinovi-06,1744642800,-80.5,9.5
milesight-01,1744643700,-80.0,8.8
milesight-02,1744643700,-77.0,8.3
tinovi-01,1744643700,-84.0,9.8
tinovi-02,1744643700,-73.5,8.8
tinovi-03,1744643700,-92.0,9.0
tinovi-05,1744643700,-77.0,9.5
tinovi-06,1744643700,-83.0,9.0
milesight-01,1744644600,-80.0,10.0
milesight-02,1744644600,-73.0,9.3
tinovi-01,1744644600,-81.0,8.9
tinovi-02,1744644600,-74.0,9.8
tinovi-03,1744644600,-91.5,7.9
tinovi-05,1744644600,-80.5,10.0
tinovi-06,1744644600,-80.5,8.1
milesight-01,1744645500,-82.0,8.8
milesight-02,1744645500,-85.5,9.1
tinovi-01,1744645500,-80.0,8.8
tinovi-02,1744645500,-71.0,8.0
tinovi-03,1744645500,-87.0,9.3
tinovi-05,1744645500,-80.0,9.3
tinovi-06,1744645500,-81.0,9.3
milesight-01,1744646400,-79.0,7.8
milesight-02,1744646400,-87.0,7.0
tinovi-01,1744646400,-81.0,9.3
tinovi-02,1744646400,-70.0,8.8
tinovi-03,1744646400,-88.0,8.1
tinovi-05,1744646400,-81.0,8.6
tinovi-06,1744646400,-80.0,8.0
milesight-01,1744647300,-83.0,9.1
milesight-02,1744647300,-77.0,8.3
tinovi-01,1744647300,-81.0,8.3
tinovi-02,1744647300,-74.0,9.4
tinovi-03,1744647300,-90.0,8.8
tinovi-05,1744647300,-80.0,9.3
tinovi-06,1744647300,-80.0,10.0
milesight-01,1744648200,-78.0,9.0
milesight-02,1744648200,-75.0,7.8
tinovi-01,1744648200,-81.5,10.1
tinovi-02,1744648200,-75.0,10.5
tinovi-03,1744648200,-96.0,7.3
tinovi-05,1744648200,-82.0,9.1
tinovi-06,1744648200,-81.5,9.0
milesight-01,1744649100,-81.0,10.0
milesight-02,1744649100,-82.0,9.0
tinovi-01,1744649100,-83.0,7.5
tinovi-02,1744649100,-76.0,8.3
tinovi-03,1744649100,-97.0,6.0
tinovi-05,1744649100,-83.0,10.0
tinovi-06,1744649100,-81.0,9.0
milesight-01,1744650000,-84.0,10.3
milesight-02,1744650000,-85.0,9.8
tinovi-01,1744650000,-82.5,9.9
tinovi-02,1744650000,-72.0,9.0
tinovi-03,1744650000,-88.0,9.1
tinovi-05,1744650000,-81.5,9.8
tinovi-06,1744650000,-81.5,8.4
milesight-01,1744650900,-81.5,9.4
milesight-02,1744650900,-95.0,9.0
tinovi-01,1744650900,-83.0,10.8
tinovi-02,1744650900,-73.0,8.1
tinovi-03,1744650900,-89.0,7.0
tinovi-05,1744650900,-79.0,7.5
tinovi-06,1744650900,-79.0,9.0
milesight-01,1744651800,-81.0,10.0
milesight-02,1744651800,-77.0,7.5
tinovi-01,1744651800,-83.5,8.5
tinovi-02,1744651800,-73.0,9.5
tinovi-03,1744651800,-92.0,8.9
tinovi-05,1744651800,-82.0,9.8
tinovi-06,1744651800,-81.0,8.3
milesight-01,1744652700,-79.5,9.6
milesight-02,1744652700,-78.0,9.6
tinovi-01,1744652700,-85.0,9.0
tinovi-02,1744652700,-75.0,9.8
tinovi-03,1744652700,-93.0,8.8
tinovi-05,1744652700,-80.0,7.0
tinovi-06,1744652700,-80.0,10.3
milesight-01,1744653600,-79.0,7.3
milesight-02,1744653600,-84.0,9.3
tinovi-01,1744653600,-83.5,8.8
tinovi-02,1744653600,-73.0,7.5
tinovi-03,1744653600,-97.5,6.4
tinovi-05,1744653600,-82.0,10.3
tinovi-06,1744653600,-84.0,9.5
milesight-01,1744654500,-80.0,8.9
milesight-02,1744654500,-94.0,9.4
tinovi-01,1744654500,-83.0,9.5
tinovi-02,1744654500,-74.0,9.3
tinovi-03,1744654500,-91.0,8.8
tinovi-05,1744654500,-81.0,9.8
tinovi-06,1744654500,-83.0,7.5
milesight-01,1744655400,-78.0,9.8
milesight-02,1744655400,-81.0,11.0
tinovi-01,1744655400,-90.0,9.8
tinovi-02,1744655400,-74.0,7.3
tinovi-03,1744655400,-87.0,7.5
tinovi-05,1744655400,-80.5,9.3
tinovi-06,1744655400,-80.5,9.1
milesight-01,1744656300,-80.0,9.5
milesight-02,1744656300,-77.5,8.9
tinovi-01,1744656300,-86.0,10.3
tinovi-02,1744656300,-74.0,9.1
tinovi-03,1744656300,-91.0,9.5
tinovi-05,1744656300,-83.0,9.8
tinovi-06,1744656300,-81.0,6.8
milesight-01,1744657200,-83.0,7.5
milesight-02,1744657200,-87.0,7.5
tinovi-01,1744657200,-84.0,8.3
tinovi-02,1744657200,-77.0,10.0
tinovi-03,1744657200,-92.0,9.5
tinovi-05,1744657200,-82.0,8.5
tinovi-06,1744657200,-82.0,10.0
milesight-01,1744658100,-79.5,8.9
milesight-02,1744658100,-77.5,7.4
tinovi-01,1744658100,-82.0,9.8
tinovi-02,1744658100,-73.5,8.1
tinovi-03,1744658100,-93.0,9.0
tinovi-05,1744658100,-80.0,9.0
tinovi-06,1744658100,-83.0,9.5
milesight-01,1744659000,-78.0,8.0
milesight-02,1744659000,-79.0,9.3
tinovi-01,1744659000,-84.0,8.6
tinovi-02,1744659000,-74.0,9.0
tinovi-03,1744659000,-92.0,8.1
tinovi-05,1744659000,-83.5,9.6
tinovi-06,1744659000,-84.0,8.0
milesight-01,1744659900,-81.0,9.5
milesight-02,1744659900,-75.5,8.5
tinovi-01,1744659900,-83.0,9.8
tinovi-02,1744659900,-72.0,7.9
tinovi-03,1744659900,-89.0,9.3
tinovi-05,1744659900,-80.0,9.5
tinovi-06,1744659900,-84.0,10.0
milesight-01,1744660800,-80.0,9.0
milesight-02,1744660800,-79.0,9.8
tinovi-01,1744660800,-84.0,9.6
tinovi-02,1744660800,-73.0,9.0
tinovi-03,1744660800,-88.0,8.4
tinovi-05,1744660800,-82.0,8.5
tinovi-06,1744660800,-80.5,8.0
milesight-01,1744661700,-83.0,9.8
milesight-02,1744661700,-88.5,10.0
tinovi-01,1744661700,-84.0,6.8
tinovi-02,1744661700,-75.0,9.4
tinovi-03,1744661700,-89.0,8.8
tinovi-05,1744661700,-84.0,10.3
tinovi-06,1744661700,-83.0,9.5
milesight-01,1744662600,-81.0,8.0
milesight-02,1744662600,-93.0,8.0
tinovi-01,1744662600,-84.0,9.4
tinovi-02,1744662600,-72.0,8.3
tinovi-03,1744662600,-92.5,9.1
tinovi-05,1744662600,-81.0,9.0
tinovi-06,1744662600,-83.5,9.5
milesight-01,1744663500,-80.5,9.5
milesight-02,1744663500,-77.5,10.0
tinovi-01,1744663500,-85.0,7.5
tinovi-02,1744663500,-73.5,8.3
tinovi-03,1744663500,-93.0,6.5
tinovi-05,1744663500,-83.0,9.5
tinovi-06,1744663500,-83.0,9.0
milesight-01,1744664400,-81.0,10.8
milesight-02,1744664400,-77.0,9.8
tinovi-01,1744664400,-83.0,10.8
tinovi-02,1744664400,-73.0,9.5
tinovi-03,1744664400,-86.0,9.1
tinovi-05,1744664400,-82.0,9.8
tinovi-06,1744664400,-83.0,8.3
milesight-01,1744665300,-85.0,9.6
milesight-02,1744665300,-84.0,8.5
tinovi-01,1744665300,-84.0,9.4
tinovi-02,1744665300,-73.0,8.6
tinovi-03,1744665300,-87.0,7.3
tinovi-05,1744665300,-81.0,7.5
tinovi-06,1744665300,-83.0,9.8
milesight-01,1744666200,-81.0,9.0
milesight-02,1744666200,-84.0,9.3
tinovi-01,1744666200,-81.0,9.3
tinovi-02,1744666200,-77.0,9.3
tinovi-03,1744666200,-89.0,9.4
tinovi-05,1744666200,-79.0,10.3
tinovi-06,1744666200,-82.5,8.0
milesight-01,1744667100,-82.0,9.5
milesight-02,1744667100,-79.5,8.1
tinovi-01,1744667100,-82.5,8.6
tinovi-02,1744667100,-75.0,10.0
tinovi-03,1744667100,-91.0,9.0
tinovi-05,1744667100,-82.0,8.4
