nodeid,rdtimestamp,rssi,snr
tinovi-02,1713223800,-75.0,9.5
tinovi-03,1713223800,-82.5,9.4
tinovi-04,1713223800,-91.0,9.0
tinovi-05,1713223800,-75.5,9.5
tinovi-06,1713223800,-81.0,9.8
milesight-01,1713224700,-73.0,8.0
milesight-02,1713224700,-74.0,8.4
tinovi-01,1713224700,-91.0,9.3
tinovi-02,1713224700,-74.0,7.5
tinovi-03,1713224700,-80.0,7.5
tinovi-04,1713224700,-92.0,7.1
tinovi-05,1713224700,-74.0,8.0
tinovi-06,1713224700,-78.5,8.4
milesight-01,1713225600,-70.5,8.8
milesight-02,1713225600,-74.0,7.5
tinovi-01,1713225600,-88.0,8.6
tinovi-02,1713225600,-77.0,9.5
tinovi-03,1713225600,-82.0,9.6
tinovi-04,1713225600,-91.0,8.8
tinovi-05,1713225600,-77.0,10.0
tinovi-06,1713225600,-79.0,9.8
milesight-01,1713226500,-72.0,9.8
milesight-02,1713226500,-74.5,8.8
tinovi-01,1713226500,-95.0,8.8
tinovi-02,1713226500,-74.0,8.0
tinovi-03,1713226500,-85.0,9.3
tinovi-04,1713226500,-91.5,9.5
tinovi-05,1713226500,-74.5,8.9
tinovi-06,1713226500,-79.0,9.1
milesight-01,1713227400,-71.0,9.9
milesight-02,1713227400,-74.0,10.0
tinovi-01,1713227400,-93.0,9.3
tinovi-02,1713227400,-75.0,9.3
tinovi-03,1713227400,-83.0,8.4
tinovi-04,1713227400,-89.0,7.5
tinovi-05,1713227400,-75.0,9.5
tinovi-06,1713227400,-79.0,9.0
milesight-01,1713228300,-71.0,8.0
milesight-02,1713228300,-74.0,9.1
tinovi-01,1713228300,-91.0,8.6
tinovi-02,1713228300,-76.0,9.5
tinovi-03,1713228300,-85.0,9.8
tinovi-04,1713228300,-95.5,4.5
tinovi-05,1713228300,-74.5,9.4
tinovi-06,1713228300,-77.5,7.6
milesight-01,1713229200,-73.0,9.5
milesight-02,1713229200,-75.0,7.3
tinovi-01,1713229200,-92.0,9.5
tinovi-02,1713229200,-73.0,8.8
tinovi-03,1713229200,-83.0,8.4
tinovi-04,1713229200,-93.0,6.5
tinovi-05,1713229200,-77.0,10.8
tinovi-06,1713229200,-79.0,9.8
milesight-01,1713230100,-71.0,9.0
milesight-02,1713230100,-74.5,10.3
tinovi-01,1713230100,-88.0,9.4
tinovi-02,1713230100,-74.0,8.5
tinovi-03,1713230100,-81.0,9.5
tinovi-04,1713230100,-92.0,8.4
tinovi-05,1713230100,-75.5,9.0
tinovi-06,1713230100,-79.0,8.5
milesight-01,1713231000,-73.0,9.8
milesight-02,1713231000,-75.0,9.3
tinovi-01,1713231000,-85.0,6.8
tinovi-02,1713231000,-75.0,9.8
tinovi-03,1713231000,-81.0,9.6
tinovi-04,1713231000,-93.0,8.8
tinovi-05,1713231000,-77.0,9.8
tinovi-06,1713231000,-80.0,9.3
milesight-01,1713231900,-71.0,8.0
milesight-02,1713231900,-76.0,10.4
tinovi-01,1713231900,-95.0,9.0
tinovi-02,1713231900,-72.5,8.0
tinovi-03,1713231900,-85.0,9.8
tinovi-04,1713231900,-89.0,8.3
tinovi-05,1713231900,-75.0,8.6
tinovi-06,1713231900,-80.0,8.9
milesight-01,1713232800,-70.0,8.5
milesight-02,1713232800,-75.0,9.8
tinovi-01,1713232800,-92.0,7.0
tinovi-02,1713232800,-75.0,9.8
tinovi-03,1713232800,-83.0,8.8
tinovi-04,1713232800,-96.0,7.8
tinovi-05,1713232800,-75.0,9.8
tinovi-06,1713232800,-77.0,7.0
milesight-01,1713233700,-73.0,9.5
milesight-02,1713233700,-76.0,10.4
tinovi-01,1713233700,-90.0,9.1
tinovi-02,1713233700,-76.0,10.0
tinovi-03,1713233700,-80.0,8.3
tinovi-04,1713233700,-93.5,7.6
tinovi-05,1713233700,-77.0,9.9
tinovi-06,1713233700,-79.0,9.0
milesight-01,1713234600,-72.0,9.8
milesight-02,1713234600,-75.0,9.3
tinovi-01,1713234600,-89.0,9.5
tinovi-02,1713234600,-74.0,7.8
tinovi-03,1713234600,-81.5,8.6
tinovi-04,1713234600,-93.0,9.0
tinovi-05,1713234600,-77.0,7.3
tinovi-06,1713234600,-79.0,7.5
milesight-01,1713235500,-71.0,9.5
milesight-02,1713235500,-73.0,7.8
tinovi-01,1713235500,-85.5,8.6
tinovi-02,1713235500,-75.0,8.9
tinovi-03,1713235500,-83.0,8.8
tinovi-04,1713235500,-93.0,9.0
tinovi-05,1713235500,-76.0,10.1
tinovi-06,1713235500,-77.5,8.4
milesight-01,1713236400,-71.5,9.1
milesight-02,1713236400,-74.0,9.8
tinovi-01,1713236400,-96.0,9.3
tinovi-02,1713236400,-74.0,7.0
tinovi-03,1713236400,-84.0,9.5
tinovi-04,1713236400,-90.0,9.0
tinovi-05,1713236400,-75.0,8.3
tinovi-06,1713236400,-80.0,9.3
milesight-01,1713237300,-72.0,9.5
milesight-02,1713237300,-74.0,9.1
tinovi-01,1713237300,-89.0,8.4
tinovi-02,1713237300,-74.0,8.9
tinovi-03,1713237300,-83.0,7.0
tinovi-04,1713237300,-93.5,7.9
tinovi-05,1713237300,-75.5,9.5
tinovi-06,1713237300,-79.0,8.1
milesight-01,1713238200,-72.5,9.0
milesight-02,1713238200,-69.0,7.3
tinovi-01,1713238200,-85.0,10.0
tinovi-02,1713238200,-79.0,9.3
tinovi-03,1713238200,-85.0,10.0
tinovi-04,1713238200,-95.0,8.5
tinovi-05,1713238200,-79.0,10.8
tinovi-06,1713238200,-80.0,9.3
milesight-01,1713239100,-69.0,9.0
milesight-02,1713239100,-74.0,9.5
tinovi-01,1713239100,-88.0,9.1
tinovi-02,1713239100,-74.5,8.6
tinovi-03,1713239100,-81.0,7.3
tinovi-04,1713239100,-92.5,7.3
tinovi-05,1713239100,-77.0,9.3
tinovi-06,1713239100,-77.0,7.8
milesight-01,1713240000,-73.0,7.5
milesight-02,1713240000,-72.0,8.8
tinovi-01,1713240000,-86.0,9.5
tinovi-02,1713240000,-77.0,9.8
tinovi-03,1713240000,-82.5,9.0
tinovi-04,1713240000,-91.0,8.5
tinovi-05,1713240000,-75.0,9.5
tinovi-06,1713240000,-79.0,9.8
milesight-01,1713240900,-74.0,10.3
milesight-02,1713240900,-75.5,8.6
tinovi-01,1713240900,-89.0,8.1
tinovi-02,1713240900,-74.0,8.3
tinovi-03,1713240900,-86.0,10.0
tinovi-04,1713240900,-89.5,8.9
tinovi-05,1713240900,-75.5,9.4
tinovi-06,1713240900,-79.5,9.0
milesight-01,1713241800,-71.5,8.4
milesight-02,1713241800,-75.0,10.0
tinovi-01,1713241800,-99.0,7.0
tinovi-02,1713241800,-75.0,10.3
tinovi-03,1713241800,-82.0,8.1
tinovi-04,1713241800,-89.0,6.8
tinovi-05,1713241800,-74.0,9.8
tinovi-06,1713241800,-79.0,9.3
milesight-01,1713242700,-73.0,9.3
milesight-02,1713242700,-80.0,9.4
tinovi-01,1713242700,-88.0,8.8
tinovi-02,1713242700,-75.5,9.6
tinovi-03,1713242700,-81.0,8.8
tinovi-04,1713242700,-95.0,8.0
tinovi-05,1713242700,-78.0,9.9
tinovi-06,1713242700,-79.0,8.1
milesight-01,1713243600,-70.5,9.1
milesight-02,1713243600,-83.0,9.5
tinovi-01,1713243600,-83.0,9.3
tinovi-02,1713243600,-72.0,9.5
tinovi-03,1713243600,-83.0,8.1
tinovi-04,1713243600,-93.0,6.5
tinovi-05,1713243600,-77.0,9.8
tinovi-06,1713243600,-79.0,9.5
milesight-01,1713244500,-73.0,9.8
milesight-02,1713244500,-78.0,9.9
tinovi-01,1713244500,-86.5,9.8
tinovi-02,1713244500,-74.5,8.4
tinovi-03,1713244500,-81.0,9.5
tinovi-04,1713244500,-92.5,8.8
tinovi-05,1713244500,-75.0,8.9
tinovi-06,1713244500,-78.5,8.4
milesight-01,1713245400,-73.5,10.1
milesight-02,1713245400,-79.0,9.8
tinovi-01,1713245400,-86.0,7.3
tinovi-02,1713245400,-73.0,9.3
tinovi-03,1713245400,-85.0,10.1
tinovi-04,1713245400,-93.0,8.8
tinovi-05,1713245400,-75.0,9.8
tinovi-06,1713245400,-79.0,9.3
milesight-01,1713246300,-73.0,10.0
milesight-02,1713246300,-77.0,9.5
tinovi-01,1713246300,-93.5,8.4
tinovi-02,1713246300,-75.0,8.6
tinovi-03,1713246300,-85.0,9.5
tinovi-04,1713246300,-90.0,8.0
tinovi-05,1713246300,-77.0,8.5
tinovi-06,1713246300,-78.5,8.6
milesight-01,1713247200,-72.0,8.6
milesight-02,1713247200,-73.0,7.5
tinovi-01,1713247200,-87.0,7.8
tinovi-03,1713247200,-83.0,8.6
tinovi-04,1713247200,-95.0,8.3
tinovi-05,1713247200,-77.0,9.3
tinovi-06,1713247200,-79.0,7.5
milesight-01,1713248100,-73.0,9.5
milesight-02,1713248100,-78.0,9.3
tinovi-01,1713248100,-84.0,9.3
tinovi-02,1713248100,-77.0,9.9
tinovi-03,1713248100,-83.0,9.5
tinovi-04,1713248100,-95.0,8.0
tinovi-05,1713248100,-76.0,9.1
tinovi-06,1713248100,-79.0,9.1
milesight-01,1713249000,-71.5,9.5
milesight-02,1713249000,-75.0,9.3
tinovi-01,1713249000,-84.0,9.0
tinovi-02,1713249000,-74.0,7.5
tinovi-03,1713249000,-83.0,8.3
tinovi-04,1713249000,-93.0,8.8
tinovi-05,1713249000,-75.0,7.8
tinovi-06,1713249000,-78.0,7.3
milesight-01,1713249900,-73.0,9.0
milesight-02,1713249900,-75.0,10.1
tinovi-01,1713249900,-82.5,8.3
tinovi-02,1713249900,-77.0,10.1
tinovi-03,1713249900,-84.0,9.0
tinovi-04,1713249900,-91.0,9.3
tinovi-05,1713249900,-77.0,9.8
tinovi-06,1713249900,-78.5,9.4
milesight-01,1713250800,-69.5,8.6
milesight-02,1713250800,-75.0,7.5
tinovi-01,1713250800,-94.0,8.3
tinovi-02,1713250800,-75.0,7.5
tinovi-03,1713250800,-84.5,9.3
tinovi-04,1713250800,-89.0,9.0
tinovi-05,1713250800,-74.0,8.3
tinovi-06,1713250800,-80.0,10.3
milesight-01,1713251700,-71.0,9.8
milesight-02,1713251700,-74.0,9.4
tinovi-01,1713251700,-89.5,8.5
tinovi-02,1713251700,-78.0,10.0
tinovi-03,1713251700,-84.0,7.0
tinovi-04,1713251700,-93.0,7.8
tinovi-05,1713251700,-78.0,9.6
tinovi-06,1713251700,-79.0,8.1
milesight-01,1713252600,-70.5,8.4
milesight-02,1713252600,-74.0,9.0
tinovi-01,1713252600,-81.0,10.0
tinovi-02,1713252600,-77.0,10.3
tinovi-03,1713252600,-85.0,9.3
tinovi-04,1713252600,-93.0,9.5
tinovi-05,1713252600,-77.0,9.8
tinovi-06,1713252600,-80.0,9.3
milesight-01,1713253500,-71.0,9.3
milesight-02,1713253500,-77.0,9.6
tinovi-01,1713253500,-84.0,9.1
tinovi-02,1713253500,-75.0,8.8
tinovi-03,1713253500,-80.0,7.0
tinovi-04,1713253500,-90.0,7.3
tinovi-05,1713253500,-79.0,8.9
tinovi-06,1713253500,-78.0,8.1
milesight-01,1713254400,-71.0,9.1
milesight-02,1713254400,-77.0,7.8
tinovi-01,1713254400,-84.0,8.8
tinovi-02,1713254400,-74.0,9.0
tinovi-03,1713254400,-82.5,9.5
tinovi-04,1713254400,-89.0,9.8
tinovi-05,1713254400,-79.0,10.0
tinovi-06,1713254400,-74.0,9.5
milesight-01,1713255300,-73.0,10.8
milesight-02,1713255300,-73.5,8.4
tinovi-01,1713255300,-89.0,8.3
tinovi-02,1713255300,-75.5,8.3
tinovi-03,1713255300,-84.0,9.5
tinovi-04,1713255300,-88.0,9.0
tinovi-05,1713255300,-74.5,8.8
tinovi-06,1713255300,-78.0,8.4
milesight-01,1713256200,-71.5,10.5
milesight-02,1713256200,-73.0,8.8
tinovi-01,1713256200,-84.0,9.5
tinovi-02,1713256200,-74.0,9.5
tinovi-03,1713256200,-86.0,8.8
tinovi-04,1713256200,-85.0,7.5
tinovi-05,1713256200,-77.0,8.0
tinovi-06,1713256200,-77.0,9.8
milesight-01,1713257100,-72.0,10.0
milesight-02,1713257100,-74.0,9.3
tinovi-01,1713257100,-85.5,8.3
tinovi-02,1713257100,-78.5,9.8
tinovi-03,1713257100,-85.0,9.3
tinovi-04,1713257100,-91.5,9.0
tinovi-05,1713257100,-77.0,9.5
tinovi-06,1713257100,-80.0,9.0
milesight-01,1713258000,-71.0,8.1
milesight-02,1713258000,-77.0,9.8
tinovi-01,1713258000,-85.0,9.3
tinovi-02,1713258000,-77.0,9.5
tinovi-03,1713258000,-83.5,8.1
tinovi-04,1713258000,-93.0,6.8
tinovi-05,1713258000,-77.0,10.8
tinovi-06,1713258000,-78.0,9.5
milesight-01,1713258900,-73.0,9.8
milesight-02,1713258900,-86.0,8.8
tinovi-01,1713258900,-90.0,10.0
tinovi-02,1713258900,-74.5,8.4
tinovi-03,1713258900,-85.0,10.3
tinovi-04,1713258900,-86.5,9.0
tinovi-05,1713258900,-77.0,9.1
tinovi-06,1713258900,-75.0,7.8
milesight-01,1713259800,-70.5,10.0
milesight-02,1713259800,-81.0,10.3
tinovi-01,1713259800,-92.0,8.5
tinovi-02,1713259800,-77.0,9.0
tinovi-03,1713259800,-83.5,9.3
tinovi-04,1713259800,-89.0,9.3
tinovi-05,1713259800,-74.0,9.0
tinovi-06,1713259800,-78.0,9.3
milesight-01,1713260700,-70.0,7.8
milesight-02,1713260700,-79.0,9.6
tinovi-01,1713260700,-85.5,8.5
tinovi-02,1713260700,-76.0,8.4
tinovi-03,1713260700,-85.0,9.8
tinovi-04,1713260700,-90.0,8.5
tinovi-05,1713260700,-76.5,8.4
tinovi-06,1713260700,-78.5,9.4
milesight-01,1713261600,-71.0,9.3
milesight-02,1713261600,-79.0,9.0
tinovi-01,1713261600,-81.0,8.5
tinovi-02,1713261600,-79.0,10.8
tinovi-03,1713261600,-84.5,8.4
tinovi-04,1713261600,-101.0,7.5
tinovi-05,1713261600,-77.0,9.8
tinovi-06,1713261600,-80.0,7.3
milesight-01,1713262500,-72.0,9.8
milesight-02,1713262500,-73.0,9.1
tinovi-01,1713262500,-92.0,9.0
tinovi-02,1713262500,-78.5,9.8
tinovi-03,1713262500,-81.0,9.3
tinovi-04,1713262500,-90.0,7.5
tinovi-05,1713262500,-76.5,10.3
tinovi-06,1713262500,-77.0,9.0
milesight-01,1713263400,-72.0,9.4
milesight-02,1713263400,-75.0,9.3
tinovi-01,1713263400,-86.0,10.0
tinovi-02,1713263400,-77.0,7.3
tinovi-03,1713263400,-84.0,7.5
tinovi-04,1713263400,-91.0,8.8
tinovi-05,1713263400,-77.0,8.8
tinovi-06,1713263400,-75.0,8.0
milesight-01,1713264300,-73.0,7.8
milesight-02,1713264300,-74.0,8.5
tinovi-01,1713264300,-87.5,8.6
tinovi-02,1713264300,-76.0,9.8
tinovi-03,1713264300,-85.0,8.8
tinovi-04,1713264300,-93.5,9.1
tinovi-05,1713264300,-77.5,9.6
tinovi-06,1713264300,-80.0,10.0
milesight-01,1713265200,-71.0,8.4
milesight-02,1713265200,-71.0,9.8
tinovi-01,1713265200,-91.0,10.0
tinovi-02,1713265200,-77.0,8.8
tinovi-03,1713265200,-79.0,9.8
tinovi-04,1713265200,-95.0,8.8
tinovi-05,1713265200,-74.0,8.3
tinovi-06,1713265200,-79.5,9.3
milesight-01,1713266100,-73.0,7.8
milesight-02,1713266100,-72.0,7.4
tinovi-01,1713266100,-91.5,8.5
tinovi-02,1713266100,-78.5,9.6
tinovi-03,1713266100,-84.5,8.5
tinovi-04,1713266100,-91.0,8.4
tinovi-05,1713266100,-77.0,10.1
tinovi-06,1713266100,-79.0,10.0
milesight-01,1713267000,-72.0,8.3
milesight-02,1713267000,-73.0,8.0
tinovi-01,1713267000,-104.0,7.3
tinovi-02,1713267000,-81.0,9.8
tinovi-03,1713267000,-87.0,8.8
tinovi-04,1713267000,-92.0,8.8
tinovi-05,1713267000,-79.0,8.5
tinovi-06,1713267000,-78.0,8.3
milesight-01,1713267900,-70.0,8.5
milesight-02,1713267900,-72.5,9.5
tinovi-01,1713267900,-84.5,9.3
tinovi-02,1713267900,-79.0,10.3
tinovi-03,1713267900,-84.5,8.9
tinovi-04,1713267900,-90.5,7.8
tinovi-05,1713267900,-75.0,8.3
tinovi-06,1713267900,-77.0,9.0
milesight-01,1713268800,-71.0,9.5
milesight-02,1713268800,-71.0,10.5
tinovi-01,1713268800,-98.0,8.3
tinovi-02,1713268800,-78.5,8.6
tinovi-03,1713268800,-86.0,8.8
tinovi-04,1713268800,-98.0,7.5
tinovi-05,1713268800,-79.0,11.0
tinovi-06,1713268800,-79.0,8.8
milesight-01,1713269700,-69.0,8.0
milesight-02,1713269700,-72.0,8.1
tinovi-01,1713269700,-94.0,6.9
tinovi-02,1713269700,-81.0,11.0
tinovi-03,1713269700,-86.5,9.4
tinovi-04,1713269700,-89.0,8.5
tinovi-05,1713269700,-77.0,10.0
tinovi-06,1713269700,-80.0,9.8
milesight-01,1713270600,-71.0,8.5
milesight-02,1713270600,-74.0,10.3
tinovi-01,1713270600,-84.0,10.8
tinovi-02,1713270600,-77.5,8.6
tinovi-03,1713270600,-87.0,10.0
tinovi-04,1713270600,-88.5,8.8
tinovi-05,1713270600,-76.0,8.5
tinovi-06,1713270600,-80.0,9.8
milesight-01,1713271500,-72.0,7.0
milesight-02,1713271500,-75.5,9.6
tinovi-01,1713271500,-81.0,7.5
tinovi-02,1713271500,-81.0,9.5
tinovi-03,1713271500,-89.0,8.3
tinovi-04,1713271500,-96.0,9.3
tinovi-05,1713271500,-79.0,10.3
tinovi-06,1713271500,-81.0,7.8
milesight-01,1713272400,-73.0,10.4
milesight-02,1713272400,-73.0,10.8
tinovi-01,1713272400,-92.0,9.5
tinovi-02,1713272400,-80.0,10.3
tinovi-03,1713272400,-86.0,8.8
tinovi-04,1713272400,-92.5,7.9
tinovi-05,1713272400,-75.5,8.9
tinovi-06,1713272400,-80.5,9.8
milesight-01,1713273300,-71.0,9.5
milesight-02,1713273300,-72.5,8.9
tinovi-01,1713273300,-83.0,10.3
tinovi-02,1713273300,-79.0,7.8
tinovi-03,1713273300,-82.5,8.1
tinovi-04,1713273300,-96.0,8.0
tinovi-05,1713273300,-73.0,7.3
tinovi-06,1713273300,-77.0,7.3
milesight-01,1713274200,-72.0,9.9
milesight-02,1713274200,-75.0,7.5
tinovi-01,1713274200,-84.5,8.3
tinovi-02,1713274200,-79.5,9.4
tinovi-03,1713274200,-90.0,8.8
tinovi-04,1713274200,-88.0,9.8
tinovi-05,1713274200,-76.5,9.1
tinovi-06,1713274200,-77.0,8.9
milesight-01,1713275100,-72.0,8.8
milesight-02,1713275100,-74.0,9.3
tinovi-01,1713275100,-87.0,9.5
tinovi-02,1713275100,-75.0,8.0
tinovi-03,1713275100,-86.0,9.1
tinovi-04,1713275100,-90.0,9.3
tinovi-05,1713275100,-74.0,7.5
tinovi-06,1713275100,-80.0,8.8
milesight-01,1713276000,-73.0,9.6
milesight-02,1713276000,-75.0,7.5
tinovi-01,1713276000,-86.5,8.6
tinovi-02,1713276000,-76.0,10.0
tinovi-03,1713276000,-85.0,7.3
tinovi-04,1713276000,-91.0,8.1
tinovi-05,1713276000,-77.0,9.3
tinovi-06,1713276000,-77.5,8.5
milesight-01,1713276900,-68.0,9.3
milesight-02,1713276900,-72.0,8.5
tinovi-01,1713276900,-83.0,9.8
tinovi-02,1713276900,-80.0,9.3
tinovi-03,1713276900,-88.0,9.5
tinovi-04,1713276900,-91.0,9.5
tinovi-05,1713276900,-79.0,10.3
tinovi-06,1713276900,-76.0,8.5
milesight-01,1713277800,-70.5,9.4
milesight-02,1713277800,-77.0,9.3
tinovi-01,1713277800,-85.0,9.6
tinovi-02,1713277800,-78.0,9.0
tinovi-03,1713277800,-86.0,7.5
tinovi-04,1713277800,-89.0,7.9
tinovi-05,1713277800,-75.5,8.9
tinovi-06,1713277800,-78.0,8.6
milesight-01,1713278700,-73.0,9.3
milesight-02,1713278700,-75.0,9.5
tinovi-01,1713278700,-85.0,9.3
tinovi-02,1713278700,-80.0,9.3
tinovi-03,1713278700,-86.0,9.0
tinovi-05,1713278700,-79.0,10.0
tinovi-06,1713278700,-79.0,10.0
milesight-01,1713279600,-72.5,9.6
milesight-02,1713279600,-79.0,7.5
tinovi-01,1713279600,-84.0,8.5
tinovi-02,1713279600,-77.0,9.0
tinovi-03,1713279600,-89.0,9.5
tinovi-04,1713279600,-89.0,9.4
tinovi-05,1713279600,-74.0,8.8
tinovi-06,1713279600,-79.0,9.4
milesight-01,1713280500,-71.0,10.3
milesight-02,1713280500,-72.0,9.5
tinovi-01,1713280500,-87.0,10.0
tinovi-02,1713280500,-77.0,10.5
tinovi-03,1713280500,-85.5,8.6
tinovi-04,1713280500,-85.0,7.3
tinovi-05,1713280500,-75.0,10.5
tinovi-06,1713280500,-75.0,9.3
milesight-01,1713281400,-70.0,9.6
milesight-02,1713281400,-74.0,9.5
tinovi-01,1713281400,-81.0,9.1
tinovi-02,1713281400,-78.0,9.5
tinovi-03,1713281400,-83.0,8.8
tinovi-04,1713281400,-91.0,10.0
tinovi-05,1713281400,-78.0,9.8
tinovi-06,1713281400,-79.0,9.1
milesight-01,1713282300,-71.0,8.5
milesight-02,1713282300,-74.0,8.6
tinovi-01,1713282300,-84.0,9.5
tinovi-02,1713282300,-80.0,9.3
tinovi-03,1713282300,-86.0,8.5
tinovi-04,1713282300,-89.0,7.0
tinovi-05,1713282300,-75.0,9.8
tinovi-06,1713282300,-79.0,9.8
milesight-01,1713283200,-72.0,10.3
milesight-02,1713283200,-77.0,9.8
tinovi-01,1713283200,-81.5,10.5
tinovi-02,1713283200,-79.0,8.9
tinovi-03,1713283200,-83.0,10.0
tinovi-04,1713283200,-91.0,8.5
tinovi-05,1713283200,-76.0,8.6
tinovi-06,1713283200,-79.0,8.4
milesight-01,1713284100,-71.0,7.8
milesight-02,1713284100,-76.5,9.6
tinovi-02,1713284100,-73.0,9.3
tinovi-03,1713284100,-84.0,9.4
tinovi-04,1713284100,-91.0,9.0
tinovi-05,1713284100,-77.0,10.8
tinovi-06,1713284100,-76.0,9.0
milesight-01,1713285000,-72.0,9.8
milesight-02,1713285000,-83.0,7.8
tinovi-01,1713285000,-90.5,9.6
tinovi-02,1713285000,-74.5,8.4
tinovi-03,1713285000,-85.0,9.8
tinovi-04,1713285000,-89.0,7.9
tinovi-05,1713285000,-75.5,9.3
tinovi-06,1713285000,-78.5,9.1
milesight-01,1713285900,-72.0,9.5
milesight-02,1713285900,-79.0,9.0
tinovi-01,1713285900,-101.0,5.5
tinovi-02,1713285900,-71.0,9.0
tinovi-03,1713285900,-83.0,8.1
tinovi-04,1713285900,-93.0,9.8
tinovi-05,1713285900,-77.0,10.3
tinovi-06,1713285900,-80.0,7.0
milesight-01,1713286800,-72.5,9.6
milesight-02,1713286800,-77.0,10.3
tinovi-01,1713286800,-88.5,9.3
tinovi-02,1713286800,-75.0,9.5
tinovi-03,1713286800,-81.0,9.8
tinovi-04,1713286800,-94.0,8.3
tinovi-05,1713286800,-77.0,10.4
tinovi-06,1713286800,-80.0,9.1
milesight-01,1713287700,-73.0,9.5
milesight-02,1713287700,-75.0,9.6
tinovi-01,1713287700,-85.0,9.8
tinovi-02,1713287700,-75.0,7.5
tinovi-03,1713287700,-81.0,8.5
tinovi-04,1713287700,-95.0,8.5
tinovi-05,1713287700,-75.0,8.0
tinovi-06,1713287700,-80.0,6.5
milesight-01,1713288600,-72.0,8.5
milesight-02,1713288600,-71.0,7.5
tinovi-01,1713288600,-80.0,9.0
tinovi-02,1713288600,-77.5,9.5
tinovi-03,1713288600,-85.0,9.0
tinovi-04,1713288600,-92.0,9.0
tinovi-05,1713288600,-79.5,10.0
tinovi-06,1713288600,-77.5,9.3
milesight-01,1713289500,-73.0,10.3
milesight-02,1713289500,-74.0,9.5
tinovi-01,1713289500,-81.0,9.0
tinovi-02,1713289500,-75.0,7.5
tinovi-03,1713289500,-81.5,9.4
tinovi-04,1713289500,-95.0,9.8
tinovi-05,1713289500,-77.0,8.3
tinovi-06,1713289500,-80.0,8.8
milesight-01,1713290400,-72.0,8.8
milesight-02,1713290400,-77.0,10.0
tinovi-01,1713290400,-84.5,8.5
tinovi-02,1713290400,-74.5,9.6
tinovi-03,1713290400,-81.0,7.3
tinovi-04,1713290400,-88.5,7.6
tinovi-05,1713290400,-78.0,10.0
tinovi-06,1713290400,-81.0,8.3
milesight-01,1713291300,-75.0,10.3
milesight-02,1713291300,-74.0,8.6
tinovi-01,1713291300,-85.0,9.0
tinovi-02,1713291300,-72.0,8.8
tinovi-03,1713291300,-81.5,9.4
tinovi-04,1713291300,-91.0,8.3
tinovi-05,1713291300,-75.0,9.0
tinovi-06,1713291300,-83.0,9.0
milesight-01,1713292200,-72.5,7.4
milesight-02,1713292200,-68.0,9.5
tinovi-01,1713292200,-91.0,9.5
tinovi-02,1713292200,-72.0,8.1
tinovi-03,1713292200,-79.0,6.5
tinovi-04,1713292200,-89.5,7.9
tinovi-05,1713292200,-75.0,8.5
tinovi-06,1713292200,-80.0,8.4
milesight-01,1713293100,-73.0,9.8
milesight-02,1713293100,-72.0,8.4
tinovi-01,1713293100,-92.0,8.5
tinovi-02,1713293100,-75.0,9.8
tinovi-03,1713293100,-82.0,9.5
tinovi-04,1713293100,-90.0,9.0
tinovi-05,1713293100,-78.0,9.5
tinovi-06,1713293100,-81.0,9.5
milesight-01,1713294000,-73.0,8.8
milesight-02,1713294000,-75.0,9.0
tinovi-01,1713294000,-86.0,8.6
tinovi-02,1713294000,-72.5,8.3
tinovi-03,1713294000,-83.0,9.8
tinovi-04,1713294000,-88.5,9.5
tinovi-05,1713294000,-76.0,9.8
tinovi-06,1713294000,-80.5,8.6
milesight-01,1713294900,-74.0,10.0
milesight-02,1713294900,-75.5,9.8
tinovi-01,1713294900,-84.0,10.3
tinovi-02,1713294900,-73.0,10.3
tinovi-03,1713294900,-80.0,7.5
tinovi-04,1713294900,-87.0,7.0
tinovi-05,1713294900,-74.0,9.3
milesight-01,1713295800,-73.0,8.3
milesight-02,1713295800,-71.0,10.5
tinovi-01,1713295800,-81.5,8.4
tinovi-02,1713295800,-73.5,9.4
tinovi-03,1713295800,-81.0,8.8
tinovi-04,1713295800,-91.5,8.6
tinovi-05,1713295800,-76.0,9.5
tinovi-06,1713295800,-84.0,8.4
milesight-01,1713296700,-73.0,10.3
milesight-02,1713296700,-71.0,9.5
tinovi-01,1713296700,-93.0,9.3
tinovi-02,1713296700,-74.0,9.5
tinovi-03,1713296700,-80.0,8.3
tinovi-04,1713296700,-92.0,6.5
tinovi-05,1713296700,-79.0,10.3
tinovi-06,1713296700,-80.0,8.0
milesight-01,1713297600,-73.0,9.3
milesight-02,1713297600,-73.0,10.5
tinovi-01,1713297600,-85.5,9.3
tinovi-02,1713297600,-74.0,8.1
tinovi-03,1713297600,-81.0,9.0
tinovi-04,1713297600,-90.5,9.1
tinovi-05,1713297600,-77.0,9.1
tinovi-06,1713297600,-79.0,8.0
milesight-01,1713298500,-75.0,9.8
milesight-02,1713298500,-72.0,9.9
tinovi-01,1713298500,-85.0,7.3
tinovi-02,1713298500,-75.0,10.0
tinovi-03,1713298500,-81.0,8.6
tinovi-04,1713298500,-89.0,10.0
tinovi-05,1713298500,-75.0,9.5
tinovi-06,1713298500,-80.0,8.5
milesight-01,1713299400,-72.0,8.6
milesight-02,1713299400,-73.0,6.8
tinovi-01,1713299400,-85.0,9.5
tinovi-02,1713299400,-71.0,8.4
tinovi-03,1713299400,-80.0,8.3
tinovi-04,1713299400,-87.5,8.8
tinovi-05,1713299400,-76.0,8.4
tinovi-06,1713299400,-80.5,8.6
